"id 	ordered_at 	delivered_at 	delivered_to"
"1680 	2015-11-12 17:44:33 	2015-11-12 18:11:24 	842"
"1681 	2015-11-10 16:27:28 	2015-11-10 16:38:50 	387"
"1682 	2015-11-01 08:08:52 	2015-11-01 08:29:20 	788"
"1683 	2015-09-21 09:41:02 	2015-09-21 09:48:32 	847"
"1684 	2015-10-21 09:27:46 	2015-10-21 09:52:32 	102"
"1685 	2015-10-09 09:20:20 	2015-10-09 09:46:12 	1"
"1686 	2015-11-26 11:28:43 	2015-11-26 11:41:18 	617"
"1687 	2015-11-03 23:28:05 	2015-11-03 23:32:43 	400"
"1688 	2015-11-29 23:11:59 	2015-11-29 23:15:25 	848"
"1689 	2015-09-23 11:41:52 	2015-09-23 11:43:46 	844"
"1690 	2015-08-25 08:50:54 	2015-08-25 09:00:46 	337"
"1691 	2015-10-23 09:56:36 	2015-10-23 10:13:33 	23"
"1692 	2015-09-24 08:28:29 	2015-09-24 08:52:47 	488"
"1693 	2015-10-04 19:59:38 	2015-10-04 20:12:21 	831"
"1694 	2015-09-21 02:06:29 	2015-09-21 02:08:54 	103"
"1695 	2015-11-02 03:22:15 	2015-11-02 03:36:06 	51"
"1696 	2015-11-17 05:43:15 	2015-11-17 05:56:47 	442"
"1697 	2015-10-12 09:56:36 	2015-10-12 09:58:55 	238"
"1698 	2015-10-07 10:42:41 	2015-10-07 10:59:09 	254"
"1699 	2015-09-30 18:54:41 	2015-09-30 19:07:50 	12"
"1700 	2015-09-01 12:06:00 	2015-09-01 12:32:21 	609"
"1701 	2015-10-28 14:45:59 	2015-10-28 14:50:43 	167"
"1702 	2015-10-22 02:14:59 	2015-10-22 02:18:17 	946"
"1703 	2015-11-19 07:18:29 	2015-11-19 07:41:20 	604"
"1704 	2015-11-27 06:23:57 	2015-11-27 06:39:49 	833"
"1705 	2015-11-12 23:54:29 	2015-11-12 23:55:07 	207"
"1706 	2015-10-26 04:48:29 	2015-10-26 05:03:14 	689"
"1707 	2015-11-30 14:29:50 	2015-11-30 14:41:24 	170"
"1708 	2015-08-24 10:01:53 	2015-08-24 10:27:49 	110"
"1709 	2015-10-17 10:43:43 	2015-10-17 10:57:10 	835"
"1710 	2015-11-06 19:07:40 	2015-11-06 19:26:10 	0"
"1711 	2015-10-06 10:04:50 	2015-10-06 10:22:02 	443"
"1712 	2015-11-12 05:18:31 	2015-11-12 05:31:10 	701"
"1713 	2015-09-17 16:44:56 	2015-09-17 16:50:47 	619"
"1714 	2015-09-23 19:15:30 	2015-09-23 19:21:09 	618"
"1715 	2015-11-09 16:03:17 	2015-11-09 16:06:10 	446"
"1716 	2015-09-25 13:43:43 	2015-09-25 13:49:25 	962"
"1717 	2015-11-21 10:27:13 	2015-11-21 10:51:53 	118"
"1718 	2015-10-18 12:38:25 	2015-10-18 12:48:07 	716"
"1719 	2015-09-27 00:55:39 	2015-09-27 01:13:19 	708"
"1720 	2015-10-25 09:25:18 	2015-10-25 09:27:05 	204"
"1721 	2015-10-27 11:26:58 	2015-10-27 11:33:08 	239"
"1722 	2015-09-28 07:05:49 	2015-09-28 07:10:07 	942"
"1723 	2015-10-14 06:54:10 	2015-10-14 07:10:22 	614"
"1724 	2015-11-30 20:35:19 	2015-11-30 20:35:33 	280"
"1725 	2015-10-13 13:19:36 	2015-10-13 13:24:22 	989"
"1726 	2015-10-31 05:52:51 	2015-10-31 06:12:53 	584"
"1727 	2015-09-23 04:25:14 	2015-09-23 04:26:16 	432"
"1728 	2015-10-24 08:03:40 	2015-10-24 08:14:32 	892"
"1729 	2015-11-12 11:04:35 	2015-11-12 11:05:45 	770"
"1730 	2015-10-22 09:56:25 	2015-10-22 10:26:05 	152"
"1731 	2015-11-07 15:54:11 	2015-11-07 15:56:55 	257"
"1732 	2015-11-18 01:33:21 	2015-11-18 01:42:55 	425"
"1733 	2015-11-14 16:34:03 	2015-11-14 16:37:05 	486"
"1734 	2015-11-16 03:10:46 	2015-11-16 03:30:26 	359"
"1735 	2015-11-23 12:26:49 	2015-11-23 12:45:51 	118"
"1736 	2015-09-01 15:36:06 	2015-09-01 16:01:38 	760"
"1737 	2015-08-25 04:36:03 	2015-08-25 05:04:32 	127"
"1738 	2015-09-05 03:16:47 	2015-09-05 03:20:49 	987"
"1739 	2015-11-30 19:26:03 	2015-11-30 19:43:03 	375"
"1740 	2015-12-01 15:57:34 	2015-12-01 16:21:41 	445"
"1741 	2015-10-03 04:18:14 	2015-10-03 04:29:43 	682"
"1742 	2015-10-17 16:40:06 	2015-10-17 17:05:15 	85"
"1743 	2015-10-22 23:40:44 	2015-10-22 23:52:22 	737"
"1744 	2015-11-04 06:40:17 	2015-11-04 07:07:23 	819"
"1745 	2015-10-20 19:44:59 	2015-10-20 20:13:53 	283"
"1746 	2015-11-23 19:24:45 	2015-11-23 19:46:15 	565"
"1747 	2015-10-31 10:19:32 	2015-10-31 10:30:11 	15"
"1748 	2015-11-28 16:25:51 	2015-11-28 16:49:16 	762"
"1749 	2015-11-06 11:49:05 	2015-11-06 11:58:31 	570"
"1750 	2015-10-24 06:39:21 	2015-10-24 06:41:55 	631"
"1751 	2015-11-05 22:40:19 	2015-11-05 22:51:25 	684"
"1752 	2015-11-01 03:55:02 	2015-11-01 04:04:54 	593"
"1753 	2015-11-17 06:27:28 	2015-11-17 06:44:20 	395"
"1754 	2015-10-20 02:04:55 	2015-10-20 02:15:30 	274"
"1755 	2015-10-01 11:30:43 	2015-10-01 11:44:42 	756"
"1756 	2015-09-26 15:46:10 	2015-09-26 16:12:11 	360"
"1757 	2015-10-11 17:35:22 	2015-10-11 17:37:48 	212"
"1758 	2015-09-13 15:06:05 	2015-09-13 15:19:51 	838"
"1759 	2015-11-04 12:30:40 	2015-11-04 12:35:06 	602"
"1760 	2015-11-25 10:52:49 	2015-11-25 10:54:01 	928"
"1761 	2015-11-11 03:31:49 	2015-11-11 03:42:32 	180"
"1762 	2015-11-27 14:07:40 	2015-11-27 14:10:43 	636"
"1763 	2015-10-11 21:29:47 	2015-10-11 21:31:48 	615"
"1764 	2015-11-20 14:49:04 	2015-11-20 15:14:51 	123"
"1765 	2015-11-26 14:35:48 	2015-11-26 15:01:46 	114"
"1766 	2015-11-27 08:54:24 	2015-11-27 09:18:54 	494"
"1767 	2015-10-15 02:52:09 	2015-10-15 02:57:36 	35"
"1768 	2015-11-06 06:26:39 	2015-11-06 06:56:14 	236"
"1769 	2015-10-23 13:51:58 	2015-10-23 14:10:02 	643"
"1770 	2015-11-23 20:37:13 	2015-11-23 21:02:59 	3"
"1771 	2015-11-13 12:37:15 	2015-11-13 13:00:09 	727"
"1772 	2015-11-18 13:52:23 	2015-11-18 14:18:53 	830"
"1773 	2015-12-01 06:33:24 	2015-12-01 06:43:13 	567"
"1774 	2015-09-23 21:35:34 	2015-09-23 22:03:54 	702"
"1775 	2015-10-04 16:56:42 	2015-10-04 17:18:15 	705"
"1776 	2015-11-07 01:48:59 	2015-11-07 02:16:30 	564"
"1777 	2015-11-14 13:43:28 	2015-11-14 13:59:53 	220"
"1778 	2015-11-24 01:03:25 	2015-11-24 01:07:11 	524"
"1779 	2015-10-02 12:00:16 	2015-10-02 12:16:53 	912"
"1780 	2015-09-05 12:42:00 	2015-09-05 13:09:42 	5"
"1781 	2015-10-25 11:36:54 	2015-10-25 11:52:13 	588"
"1782 	2015-10-18 10:37:53 	2015-10-18 10:52:28 	7"
"1783 	2015-10-02 21:51:00 	2015-10-02 21:55:04 	264"
"1784 	2015-11-14 23:20:55 	2015-11-14 23:48:57 	739"
"1785 	2015-10-07 13:19:04 	2015-10-07 13:42:43 	669"
"1786 	2015-09-02 09:38:13 	2015-09-02 10:03:14 	414"
"1787 	2015-09-04 21:01:33 	2015-09-04 21:22:46 	166"
"1788 	2015-10-19 00:40:44 	2015-10-19 01:00:28 	878"
"1789 	2015-10-17 08:13:13 	2015-10-17 08:28:01 	828"
"1790 	2015-11-06 21:36:59 	2015-11-06 21:48:07 	643"
"1791 	2015-10-09 15:52:42 	2015-10-09 16:15:42 	996"
"1792 	2015-09-10 00:07:52 	2015-09-10 00:28:18 	118"
"1793 	2015-11-17 16:49:49 	2015-11-17 16:54:46 	509"
"1794 	2015-10-18 13:30:37 	2015-10-18 13:51:05 	467"
"1795 	2015-10-17 19:26:02 	2015-10-17 19:40:49 	137"
"1796 	2015-11-01 22:19:19 	2015-11-01 22:19:24 	686"
"1797 	2015-10-03 09:05:01 	2015-10-03 09:06:50 	690"
"1798 	2015-10-11 04:55:37 	2015-10-11 05:22:13 	416"
"1799 	2015-10-24 10:21:11 	2015-10-24 10:49:39 	940"
"1800 	2015-10-28 04:38:10 	2015-10-28 04:41:01 	280"
"1801 	2015-09-14 12:50:33 	2015-09-14 13:18:17 	950"
"1802 	2015-08-23 00:44:30 	2015-08-23 00:59:00 	531"
"1803 	2015-11-18 11:06:22 	2015-11-18 11:15:28 	62"
"1804 	2015-10-28 06:21:02 	2015-10-28 06:30:36 	560"
"1805 	2015-08-26 05:22:09 	2015-08-26 05:27:45 	10"
"1806 	2015-10-27 02:36:03 	2015-10-27 02:40:44 	403"
"1807 	2015-11-29 11:51:07 	2015-11-29 12:18:53 	584"
"1808 	2015-11-12 09:53:00 	2015-11-12 10:16:47 	585"
"1809 	2015-09-20 15:00:38 	2015-09-20 15:29:27 	235"
"1810 	2015-11-03 23:59:07 	2015-11-04 00:11:44 	113"
"1811 	2015-11-23 22:07:53 	2015-11-23 22:28:38 	534"
"1812 	2015-09-01 12:23:56 	2015-09-01 12:45:13 	566"
"1813 	2015-10-16 21:32:15 	2015-10-16 21:39:26 	280"
"1814 	2015-11-24 18:54:32 	2015-11-24 19:13:29 	666"
"1815 	2015-11-11 22:24:44 	2015-11-11 22:45:30 	424"
"1816 	2015-09-30 23:08:15 	2015-09-30 23:25:57 	703"
"1817 	2015-10-25 22:45:35 	2015-10-25 22:59:15 	654"
"1818 	2015-10-27 00:19:28 	2015-10-27 00:42:11 	808"
"1819 	2015-10-29 02:26:47 	2015-10-29 02:39:03 	278"
"1820 	2015-10-26 13:34:15 	2015-10-26 13:56:46 	891"
"1821 	2015-11-10 04:18:13 	2015-11-10 04:47:21 	706"
"1822 	2015-11-23 14:34:14 	2015-11-23 14:40:18 	728"
"1823 	2015-11-18 02:18:29 	2015-11-18 02:27:21 	890"
"1824 	2015-10-27 07:40:23 	2015-10-27 08:04:05 	876"
"1825 	2015-12-01 07:43:39 	2015-12-01 07:55:30 	231"
"1826 	2015-10-31 07:30:05 	2015-10-31 07:59:03 	622"
"1827 	2015-10-19 04:17:17 	2015-10-19 04:44:08 	707"
"1828 	2015-11-10 07:52:07 	2015-11-10 08:00:33 	280"
"1829 	2015-09-17 17:08:28 	2015-09-17 17:35:49 	486"
"1830 	2015-09-15 11:05:21 	2015-09-15 11:27:59 	769"
"1831 	2015-10-20 12:02:45 	2015-10-20 12:12:35 	384"
"1832 	2015-11-29 09:03:46 	2015-11-29 09:22:04 	820"
"1833 	2015-11-29 01:01:58 	2015-11-29 01:26:09 	63"
"1834 	2015-10-31 18:52:29 	2015-10-31 19:10:31 	603"
"1835 	2015-10-17 00:59:54 	2015-10-17 01:08:10 	909"
"1836 	2015-11-22 02:17:47 	2015-11-22 02:26:12 	26"
"1837 	2015-11-18 04:22:21 	2015-11-18 04:22:25 	802"
"1838 	2015-11-22 06:42:27 	2015-11-22 07:08:22 	580"
"1839 	2015-09-15 20:35:48 	2015-09-15 20:37:15 	107"
"1840 	2015-10-15 22:44:35 	2015-10-15 22:48:05 	556"
"1841 	2015-09-09 20:33:10 	2015-09-09 20:43:10 	631"
"1842 	2015-10-07 15:57:59 	2015-10-07 16:16:52 	405"
"1843 	2015-08-28 01:07:25 	2015-08-28 01:10:36 	629"
"1844 	2015-10-26 17:43:39 	2015-10-26 17:44:50 	972"
"1845 	2015-11-14 07:15:54 	2015-11-14 07:41:51 	457"
"1846 	2015-11-21 08:37:34 	2015-11-21 08:52:15 	402"
"1847 	2015-11-03 23:10:25 	2015-11-03 23:14:44 	872"
"1848 	2015-11-11 03:38:29 	2015-11-11 03:39:47 	581"
"1849 	2015-10-14 17:17:12 	2015-10-14 17:21:44 	629"
"1850 	2015-09-01 22:20:50 	2015-09-01 22:44:35 	663"
"1851 	2015-09-13 09:45:04 	2015-09-13 09:59:45 	731"
"1852 	2015-11-12 11:34:00 	2015-11-12 11:59:18 	63"
"1853 	2015-10-26 04:23:57 	2015-10-26 04:49:00 	667"
"1854 	2015-11-14 23:16:47 	2015-11-14 23:30:03 	544"
"1855 	2015-12-01 00:14:17 	2015-12-01 00:41:13 	76"
"1856 	2015-11-11 20:16:00 	2015-11-11 20:16:57 	728"
"1857 	2015-09-18 23:43:37 	2015-09-19 00:03:07 	6"
"1858 	2015-11-03 21:37:56 	2015-11-03 21:58:24 	852"
"1859 	2015-09-30 08:19:39 	2015-09-30 08:38:51 	484"
"1860 	2015-11-11 06:50:18 	2015-11-11 07:08:06 	284"
"1861 	2015-10-22 01:19:53 	2015-10-22 01:37:49 	883"
"1862 	2015-11-16 23:33:50 	2015-11-16 23:46:30 	136"
"1863 	2015-11-30 06:36:47 	2015-11-30 06:54:10 	539"
"1864 	2015-11-15 06:13:27 	2015-11-15 06:20:26 	309"
"1865 	2015-09-28 19:24:35 	2015-09-28 19:39:10 	598"
"1866 	2015-10-07 19:11:21 	2015-10-07 19:18:53 	396"
"1867 	2015-09-22 04:41:59 	2015-09-22 04:56:43 	404"
"1868 	2015-11-22 00:15:07 	2015-11-22 00:26:19 	636"
"1869 	2015-09-11 11:33:48 	2015-09-11 11:40:13 	805"
"1870 	2015-10-07 11:06:54 	2015-10-07 11:21:37 	6"
"1871 	2015-11-18 00:04:26 	2015-11-18 00:08:46 	396"
"1872 	2015-10-31 09:42:25 	2015-10-31 09:42:29 	980"
"1873 	2015-11-16 06:02:12 	2015-11-16 06:04:41 	808"
"1874 	2015-11-14 22:02:09 	2015-11-14 22:05:10 	4"
"1875 	2015-11-12 14:09:09 	2015-11-12 14:13:33 	800"
"1876 	2015-11-28 18:03:13 	2015-11-28 18:22:07 	699"
"1877 	2015-11-08 06:40:37 	2015-11-08 07:00:00 	907"
"1878 	2015-12-01 09:20:42 	2015-12-01 09:22:58 	649"
"1879 	2015-11-23 15:39:32 	2015-11-23 15:55:57 	735"
"1880 	2015-11-07 05:48:05 	2015-11-07 05:52:08 	492"
"1881 	2015-11-22 15:04:14 	2015-11-22 15:20:19 	441"
"1882 	2015-09-01 10:24:46 	2015-09-01 10:39:35 	428"
"1883 	2015-10-22 14:07:24 	2015-10-22 14:11:22 	3"
"1884 	2015-10-26 13:10:58 	2015-10-26 13:13:05 	854"
"1885 	2015-11-04 04:41:34 	2015-11-04 05:07:25 	551"
"1886 	2015-08-14 12:43:41 	2015-08-14 12:56:04 	754"
"1887 	2015-08-31 03:46:00 	2015-08-31 04:15:01 	452"
"1888 	2015-10-19 07:09:41 	2015-10-19 07:12:58 	5"
"1889 	2015-11-23 21:22:49 	2015-11-23 21:42:28 	63"
"1890 	2015-09-22 05:40:11 	2015-09-22 06:08:03 	821"
"1891 	2015-09-13 23:16:43 	2015-09-13 23:38:15 	538"
"1892 	2015-11-30 07:31:01 	2015-11-30 07:36:42 	966"
"1893 	2015-11-30 11:54:21 	2015-11-30 12:16:28 	302"
"1894 	2015-11-09 02:22:15 	2015-11-09 02:36:40 	645"
"1895 	2015-10-19 15:33:24 	2015-10-19 15:53:05 	432"
"1896 	2015-11-21 03:54:14 	2015-11-21 04:23:52 	913"
"1897 	2015-10-24 20:45:34 	2015-10-24 21:01:02 	206"
"1898 	2015-11-09 02:27:44 	2015-11-09 02:48:30 	256"
"1899 	2015-10-13 04:07:09 	2015-10-13 04:07:30 	852"
"1900 	2015-11-11 17:19:42 	2015-11-11 17:39:46 	5"
"1901 	2015-11-23 06:58:23 	2015-11-23 07:16:55 	974"
"1902 	2015-11-04 12:26:09 	2015-11-04 12:28:26 	637"
"1903 	2015-11-29 07:08:49 	2015-11-29 07:28:49 	763"
"1904 	2015-11-05 03:30:10 	2015-11-05 03:42:43 	915"
"1905 	2015-09-30 15:02:57 	2015-09-30 15:08:59 	377"
"1906 	2015-11-19 21:39:40 	2015-11-19 21:45:53 	686"
"1907 	2015-09-16 01:24:57 	2015-09-16 01:32:26 	583"
"1908 	2015-10-15 01:58:31 	2015-10-15 02:20:44 	443"
"1909 	2015-11-19 22:10:00 	2015-11-19 22:19:07 	580"
"1910 	2015-10-25 19:42:30 	2015-10-25 19:45:29 	352"
"1911 	2015-11-29 19:31:05 	2015-11-29 19:31:09 	535"
"1912 	2015-09-17 16:13:43 	2015-09-17 16:29:18 	706"
"1913 	2015-11-10 01:45:35 	2015-11-10 01:45:38 	836"
"1914 	2015-10-29 03:48:03 	2015-10-29 04:00:58 	67"
"1915 	2015-11-07 19:02:58 	2015-11-07 19:19:11 	9"
"1916 	2015-11-22 20:45:47 	2015-11-22 20:59:04 	730"
"1917 	2015-10-01 09:34:28 	2015-10-01 09:50:13 	81"
"1918 	2015-10-09 22:58:54 	2015-10-09 23:03:25 	838"
"1919 	2015-09-07 05:20:58 	2015-09-07 05:44:12 	792"
"1920 	2015-11-29 07:44:52 	2015-11-29 07:57:24 	456"
"1921 	2015-11-13 17:36:32 	2015-11-13 17:50:36 	111"
"1922 	2015-09-21 19:16:38 	2015-09-21 19:42:08 	78"
"1923 	2015-10-08 10:20:45 	2015-10-08 10:28:45 	779"
"1924 	2015-10-24 09:06:28 	2015-10-24 09:34:42 	122"
"1925 	2015-10-24 06:17:01 	2015-10-24 06:23:24 	878"
"1926 	2015-10-27 20:30:17 	2015-10-27 20:58:43 	379"
"1927 	2015-10-13 03:40:46 	2015-10-13 03:57:17 	92"
"1928 	2015-11-13 02:42:13 	2015-11-13 02:58:44 	840"
"1929 	2015-11-17 17:11:53 	2015-11-17 17:16:25 	922"
"1930 	2015-10-10 08:07:45 	2015-10-10 08:32:05 	827"
"1931 	2015-09-08 22:37:47 	2015-09-08 22:45:26 	479"
"1932 	2015-11-27 01:24:31 	2015-11-27 01:46:45 	781"
"1933 	2015-09-08 06:42:43 	2015-09-08 06:45:06 	339"
"1934 	2015-11-02 15:07:58 	2015-11-02 15:22:37 	239"
"1935 	2015-11-22 12:54:27 	2015-11-22 13:17:02 	382"
"1936 	2015-09-20 01:02:55 	2015-09-20 01:27:14 	825"
"1937 	2015-09-19 18:46:46 	2015-09-19 19:06:58 	6"
"1938 	2015-10-11 22:39:20 	2015-10-11 22:54:19 	334"
"1939 	2015-11-13 04:44:50 	2015-11-13 04:55:55 	679"
"1940 	2015-11-06 14:18:14 	2015-11-06 14:41:51 	811"
"1941 	2015-11-12 09:19:12 	2015-11-12 09:44:57 	769"
"1942 	2015-09-28 03:06:33 	2015-09-28 03:27:08 	207"
"1943 	2015-09-03 17:16:42 	2015-09-03 17:38:07 	740"
"1944 	2015-11-15 01:20:40 	2015-11-15 01:44:35 	658"
"1945 	2015-10-29 02:16:53 	2015-10-29 02:21:24 	11"
"1946 	2015-11-13 22:46:28 	2015-11-13 22:53:43 	645"
"1947 	2015-11-03 04:06:17 	2015-11-03 04:30:37 	315"
"1948 	2015-10-26 23:39:00 	2015-10-26 23:55:42 	708"
"1949 	2015-11-02 14:33:00 	2015-11-02 14:44:24 	938"
"1950 	2015-09-13 01:04:23 	2015-09-13 01:21:31 	765"
"1951 	2015-10-27 09:02:58 	2015-10-27 09:13:58 	531"
"1952 	2015-11-17 18:56:59 	2015-11-17 19:08:43 	749"
"1953 	2015-11-22 07:16:25 	2015-11-22 07:34:03 	291"
"1954 	2015-11-18 18:45:52 	2015-11-18 18:49:00 	652"
"1955 	2015-11-21 03:00:47 	2015-11-21 03:08:56 	911"
"1956 	2015-11-14 17:49:33 	2015-11-14 17:59:34 	467"
"1957 	2015-11-23 13:40:22 	2015-11-23 13:50:00 	992"
"1958 	2015-09-28 23:32:55 	2015-09-28 23:54:03 	128"
"1959 	2015-11-23 11:36:34 	2015-11-23 11:44:41 	501"
"1960 	2015-11-16 19:26:50 	2015-11-16 19:52:25 	493"
"1961 	2015-09-20 18:16:39 	2015-09-20 18:44:58 	5"
"1962 	2015-10-10 08:40:35 	2015-10-10 09:05:22 	950"
"1963 	2015-11-07 05:36:56 	2015-11-07 05:56:07 	656"
"1964 	2015-10-22 19:29:07 	2015-10-22 19:30:23 	9"
"1965 	2015-11-18 04:20:29 	2015-11-18 04:43:15 	418"
"1966 	2015-10-08 07:30:42 	2015-10-08 07:58:01 	746"
"1967 	2015-11-12 04:13:02 	2015-11-12 04:24:04 	327"
"1968 	2015-09-13 20:24:44 	2015-09-13 20:47:41 	626"
"1969 	2015-10-31 08:17:06 	2015-10-31 08:25:11 	507"
"1970 	2015-10-22 17:06:52 	2015-10-22 17:24:30 	781"
"1971 	2015-11-15 10:39:00 	2015-11-15 11:07:31 	474"
"1972 	2015-10-28 16:54:48 	2015-10-28 16:56:25 	32"
"1973 	2015-11-11 11:37:12 	2015-11-11 11:42:59 	98"
"1974 	2015-10-19 03:25:09 	2015-10-19 03:27:10 	289"
"1975 	2015-10-10 14:15:31 	2015-10-10 14:39:01 	457"
"1976 	2015-09-09 10:41:18 	2015-09-09 10:45:27 	839"
"1977 	2015-09-28 00:50:04 	2015-09-28 01:15:52 	917"
"1978 	2015-11-15 13:07:29 	2015-11-15 13:34:11 	9"
"1979 	2015-10-24 15:25:40 	2015-10-24 15:50:19 	301"
"1980 	2015-11-14 14:10:37 	2015-11-14 14:31:34 	77"
"1981 	2015-11-06 19:02:03 	2015-11-06 19:27:33 	865"
"1982 	2015-10-19 09:47:22 	2015-10-19 09:59:46 	454"
"1983 	2015-11-03 11:43:06 	2015-11-03 11:45:26 	554"
"1984 	2015-09-30 13:00:33 	2015-09-30 13:06:17 	734"
"1985 	2015-11-11 22:54:10 	2015-11-11 22:58:07 	854"
"1986 	2015-10-17 17:58:42 	2015-10-17 18:27:47 	949"
"1987 	2015-10-06 15:16:36 	2015-10-06 15:29:06 	133"
"1988 	2015-10-24 03:16:49 	2015-10-24 03:22:46 	612"
"1989 	2015-11-15 17:53:11 	2015-11-15 18:11:44 	349"
"1990 	2015-11-11 08:29:52 	2015-11-11 08:54:57 	509"
"1991 	2015-09-12 18:30:46 	2015-09-12 18:55:22 	593"
"1992 	2015-09-21 16:42:20 	2015-09-21 16:59:27 	89"
"1993 	2015-10-03 06:18:10 	2015-10-03 06:40:21 	19"
"1994 	2015-09-09 20:19:19 	2015-09-09 20:39:30 	279"
"1995 	2015-10-18 19:03:33 	2015-10-18 19:31:52 	712"
"1996 	2015-11-02 00:39:44 	2015-11-02 00:45:10 	286"
"1997 	2015-11-06 22:36:41 	2015-11-06 22:54:47 	880"
"1998 	2015-10-03 19:08:30 	2015-10-03 19:21:30 	352"
"1999 	2015-09-11 13:24:51 	2015-09-11 13:45:42 	306"
"2000 	2015-11-09 23:39:30 	2015-11-09 23:56:08 	822"
"2001 	2015-10-28 03:04:50 	2015-10-28 03:12:44 	173"
"2002 	2015-11-19 00:28:54 	2015-11-19 00:52:07 	948"
"2003 	2015-10-29 10:49:39 	2015-10-29 10:53:50 	191"
"2004 	2015-08-27 22:07:24 	2015-08-27 22:25:39 	6"
"2005 	2015-11-14 14:32:08 	2015-11-14 15:00:51 	2"
"2006 	2015-11-09 07:39:42 	2015-11-09 08:07:19 	481"
"2007 	2015-11-20 13:06:25 	2015-11-20 13:29:32 	117"
"2008 	2015-11-01 05:04:05 	2015-11-01 05:07:19 	682"
"2009 	2015-11-30 01:06:07 	2015-11-30 01:07:06 	58"
"2010 	2015-10-02 23:11:45 	2015-10-02 23:29:32 	621"
"2011 	2015-10-21 15:10:14 	2015-10-21 15:21:52 	306"
"2012 	2015-10-01 05:20:04 	2015-10-01 05:31:17 	579"
"2013 	2015-11-20 11:06:54 	2015-11-20 11:20:29 	346"
"2014 	2015-11-08 06:35:27 	2015-11-08 06:52:38 	159"
"2015 	2015-11-08 02:15:04 	2015-11-08 02:27:01 	3"
"2016 	2015-09-10 15:57:26 	2015-09-10 15:59:42 	940"
"2017 	2015-11-08 04:20:24 	2015-11-08 04:42:09 	983"
"2018 	2015-09-11 18:26:10 	2015-09-11 18:28:18 	293"
"2019 	2015-10-27 02:45:20 	2015-10-27 02:51:02 	457"
"2020 	2015-10-30 14:04:58 	2015-10-30 14:18:17 	364"
"2021 	2015-10-30 19:30:00 	2015-10-30 19:58:47 	649"
"2022 	2015-11-24 13:40:45 	2015-11-24 14:01:03 	4"
"2023 	2015-11-25 11:17:39 	2015-11-25 11:38:07 	114"
"2024 	2015-08-14 09:08:15 	2015-08-14 09:10:24 	24"
"2025 	2015-09-09 07:33:31 	2015-09-09 07:41:12 	919"
"2026 	2015-10-20 20:59:31 	2015-10-20 21:10:32 	221"
"2027 	2015-11-17 06:09:17 	2015-11-17 06:36:31 	5"
"2028 	2015-10-02 18:23:27 	2015-10-02 18:44:29 	654"
"2029 	2015-11-01 03:54:34 	2015-11-01 03:55:35 	118"
"2030 	2015-11-11 03:21:09 	2015-11-11 03:35:05 	719"
"2031 	2015-11-20 11:37:08 	2015-11-20 12:04:54 	720"
"2032 	2015-11-12 06:59:12 	2015-11-12 07:08:16 	700"
"2033 	2015-09-06 16:28:32 	2015-09-06 16:33:32 	276"
"2034 	2015-11-20 14:42:55 	2015-11-20 14:55:06 	217"
"2035 	2015-11-12 06:33:33 	2015-11-12 06:41:13 	804"
"2036 	2015-11-12 18:55:14 	2015-11-12 19:16:07 	414"
"2037 	2015-10-29 23:16:05 	2015-10-29 23:35:20 	390"
"2038 	2015-09-29 10:43:38 	2015-09-29 11:01:47 	76"
"2039 	2015-09-01 12:11:57 	2015-09-01 12:35:35 	419"
"2040 	2015-09-25 10:53:50 	2015-09-25 11:16:25 	883"
"2041 	2015-11-17 12:55:49 	2015-11-17 13:20:59 	124"
"2042 	2015-11-19 07:22:17 	2015-11-19 07:44:47 	300"
"2043 	2015-11-01 21:10:35 	2015-11-01 21:32:50 	213"
"2044 	2015-11-25 23:46:21 	2015-11-25 23:52:25 	702"
"2045 	2015-08-28 13:48:00 	2015-08-28 13:58:07 	524"
"2046 	2015-11-11 09:39:07 	2015-11-11 09:43:41 	776"
"2047 	2015-11-04 14:08:04 	2015-11-04 14:15:14 	4"
"2048 	2015-09-20 19:55:26 	2015-09-20 20:18:26 	586"
"2049 	2015-11-17 06:26:46 	2015-11-17 06:47:15 	846"
"2050 	2015-10-03 03:06:33 	2015-10-03 03:11:24 	7"
"2051 	2015-11-16 14:05:52 	2015-11-16 14:27:18 	816"
"2052 	2015-11-20 07:11:58 	2015-11-20 07:36:52 	849"
"2053 	2015-11-03 23:31:36 	2015-11-03 23:54:37 	867"
"2054 	2015-10-11 14:46:48 	2015-10-11 15:06:30 	657"
"2055 	2015-11-24 23:26:27 	2015-11-24 23:38:18 	302"
"2056 	2015-09-16 20:38:57 	2015-09-16 20:51:51 	889"
"2057 	2015-10-05 16:38:25 	2015-10-05 16:54:42 	431"
"2058 	2015-11-15 08:33:57 	2015-11-15 08:50:05 	697"
"2059 	2015-09-21 00:42:41 	2015-09-21 01:06:12 	285"
"2060 	2015-11-06 15:38:33 	2015-11-06 15:54:13 	153"
"2061 	2015-10-31 02:59:52 	2015-10-31 03:15:36 	281"
"2062 	2015-10-16 13:51:42 	2015-10-16 14:18:32 	53"
"2063 	2015-10-02 08:15:26 	2015-10-02 08:31:58 	208"
"2064 	2015-08-16 19:08:41 	2015-08-16 19:26:03 	118"
"2065 	2015-10-24 20:36:35 	2015-10-24 20:53:02 	804"
"2066 	2015-10-28 06:52:44 	2015-10-28 07:13:35 	752"
"2067 	2015-10-15 10:47:10 	2015-10-15 11:13:16 	693"
